time,breedId,age,colors,size,feeding,hairLength,hairTexture,grooming,shedding,walking,playfulness,intelligence,kidTolerance,catTolerance,healthProblems,loudness,independence,defensiveness
1706783944000,16,1,white,3,3,5,5,3,1,4,5,5,5,5,2,3,1,4
1706783980000,16,1,white,3,3,5,1,2,1,3,1,5,5,4,3,4,2,2
1706783987000,12,2,white,2,3,3,2,3,1,2,1,5,5,5,2,4,1,1
1706783994000,23,1,white,4,2,4,1,3,1,5,5,5,5,5,3,3,5,5
1706784005000,4,1,black;red,4,4,3,1,1,3,5,5,5,4,5,1,4,5,4
1706784035000,1,1,brown;red,2,4,1,1,2,3,2,3,3,5,1,4,2,3,2
1706784056000,2,1,cream,4,3,1,1,1,5,4,4,5,5,5,2,5,3,3
1706784092000,2,0,brown,4,4,3,1,3,4,5,5,5,5,3,1,2,4,4
1706784110000,21,1,black;white;brown,2,2,1,1,3,3,3,3,3,5,3,5,3,3,4
1706784116000,22,1,yellow,3,3,1,1,2,3,5,5,5,4,3,1,1,5,3
1706784133000,48,0,white;brown;red,1,2,2,3,2,5,4,5,5,5,5,1,1,4,1
1706784140000,42,1,black;white,5,4,4,3,3,4,5,5,5,3,5,2,2,5,5
1706784165000,23,1,white,4,4,5,5,3,1,3,3,3,2,2,3,3,1,2
1706784166000,12,1,white;cream,1,2,3,3,4,1,1,5,5,3,3,2,3,1,1
1706784253000,42,1,black;white;gray,2,2,2,1,4,2,3,4,4,4,2,2,3,1,5
1706784272000,15,2,black;white;brown,3,4,1,1,3,3,4,5,3,5,5,2,3,2,1
1706784279000,4,1,black;gray,4,3,2,3,3,4,5,5,5,5,2,2,3,4,4
1706784285000,12,1,gray;brown;red;cream,4,4,3,2,4,1,4,3,4,4,4,2,3,3,4
1706784300000,23,1,white,5,3,5,3,3,2,3,5,5,4,4,2,5,2,5
1706784324000,36,2,white;brown;yellow,5,4,4,1,2,4,4,5,4,5,5,3,1,4,2
1706784359000,12,1,black;white,2,1,5,3,5,1,5,5,4,3,5,3,3,5,4
1706784386000,0,0,black;yellow,2,2,1,1,2,3,3,5,5,5,3,2,3,5,5
1706784521000,12,0,black;brown;yellow;cream,4,2,2,3,4,1,3,5,5,3,3,1,3,3,2
1706784592000,0,1,black;brown,1,3,1,1,1,4,4,3,5,5,2,1,4,2,3
1706784695000,7,1,black;white;yellow,3,3,3,2,3,2,5,5,5,4,3,1,2,4,1
1706784747000,12,0,cream,2,3,1,1,3,1,4,5,5,5,5,1,2,1,1
1706784771000,1,1,yellow,3,3,2,1,5,5,3,4,3,5,2,5,3,1,3
1706784926000,13,1,black;brown;yellow,5,3,3,1,1,5,4,5,5,5,3,2,1,2,5
1706784943000,0,1,black;brown;yellow,2,1,1,1,1,1,1,5,5,5,5,1,3,3,4
1706784962000,29,2,yellow,3,3,2,1,3,4,1,1,3,4,5,3,1,1,1
1706784996000,19,1,white,1,2,2,2,5,1,1,3,5,3,1,1,1,1,3
1706784996000,48,0,white;brown,3,3,3,1,3,4,3,5,4,5,2,2,2,1,3
1706785005000,37,1,black;white,4,4,1,1,1,3,5,5,5,5,5,2,1,3,4
1706785052000,45,1,black;brown,3,3,1,1,1,3,3,4,4,3,3,3,3,4,5
1706785056000,21,1,black;white,3,4,1,1,1,2,4,5,4,5,1,5,3,4,1
1706785083000,2,1,white;cream,3,4,2,2,3,5,3,4,5,5,3,3,2,4,3
1706785116000,23,1,white,5,3,5,5,4,5,2,3,3,5,5,1,1,3,5
1706828409000,16,1,white,3,1,4,4,3,2,3,5,5,5,3,1,4,3,5
1706828480000,42,0,white,1,1,1,1,5,2,4,4,5,5,1,1,3,2,3
1706828483000,12,0,black;cream,2,3,2,2,4,1,4,4,4,5,3,1,1,3,2
1706828513000,48,1,white;brown,3,5,3,2,3,3,3,5,3,5,5,5,3,2,2
1706828553000,2,1,black,4,5,3,2,2,4,3,4,4,5,3,1,2,3,4
1706828564000,0,1,black,4,5,1,1,2,2,3,5,5,5,5,1,1,2,5
1706828568000,9,1,white;yellow;red;cream,3,4,3,1,3,5,4,3,3,2,5,2,2,5,5
1706828595000,15,2,black;white;brown,3,4,2,1,3,4,5,4,4,5,3,1,2,4,3
1706828608000,42,2,gray,2,2,2,2,4,1,2,4,4,5,5,2,1,2,1
1706828661000,2,1,black,4,4,1,2,2,4,5,5,5,5,5,2,1,3,3
1706828682000,0,1,black;white;brown;red,1,3,3,4,3,2,5,5,5,5,1,1,1,5,5
1706828685000,23,1,white,5,3,3,2,5,1,5,3,5,5,5,1,3,4,5
1706828719000,16,0,black,3,3,5,5,3,3,4,5,5,5,5,1,5,3,5
1706828769000,4,1,black;brown,5,4,4,1,4,4,4,4,4,3,4,2,3,3,5
1706828863000,0,2,black;red,3,3,1,1,1,1,3,1,5,5,5,2,3,5,4
1706828869000,23,0,white,5,3,5,1,2,1,2,3,3,5,5,1,3,3,5
1706828874000,42,1,black,4,3,3,2,3,3,4,4,5,3,4,3,3,5,4
1706828961000,13,1,black;brown,3,4,3,1,3,4,5,5,5,5,1,2,2,3,5
1706829007000,42,1,black,5,4,3,2,1,3,5,4,2,3,1,2,2,3,5
1706829012000,30,1,black;brown,5,4,1,1,2,1,4,4,5,5,1,2,1,4,5
1706829260000,13,1,black;red,4,4,3,1,1,5,3,5,5,1,5,1,1,5,5
1706829290000,1,1,gray;brown;yellow,2,2,1,1,4,2,5,5,4,5,5,3,3,3,5
1706829366000,42,2,black,2,4,3,3,5,3,2,2,5,4,1,2,5,3,5
1706829454000,20,1,black;white;brown,2,3,1,1,3,3,5,5,5,5,2,1,3,2,5
1706829581000,26,1,black;white;gray;yellow,3,3,4,1,3,5,4,5,5,5,5,1,2,5,4
1706829602000,12,0,black;white;brown,1,3,3,3,4,1,5,5,4,5,1,1,3,4,5
1706829768000,2,1,black,3,4,2,2,2,4,4,4,5,5,3,2,2,2,3
1706829870000,0,1,white;brown,2,3,1,1,2,1,5,5,4,5,5,2,4,5,5
1706829879000,26,1,white;brown;yellow;cream,3,4,4,3,3,5,4,4,5,5,2,2,2,2,2
1706829948000,15,1,black;white;brown,3,5,1,1,4,5,5,5,4,5,3,5,4,1,3
1706829975000,12,2,white,2,3,3,1,3,1,2,3,2,5,1,1,2,2,4
1706830237000,1,1,red,3,3,2,1,3,3,3,5,5,5,3,5,5,2,3
1706830267000,26,0,black;white;gray;brown,3,3,3,3,2,3,3,4,5,4,3,1,2,2,3
1706830445000,21,0,black;white;brown,4,3,2,1,2,3,5,5,4,5,4,2,2,4,4
1706830510000,13,1,black,4,3,1,1,1,2,3,4,4,3,1,2,3,2,3
1706830696000,2,0,cream,3,4,2,1,2,3,3,5,5,5,3,2,2,2,5
1706830872000,4,1,black;red,4,3,1,1,3,4,5,5,5,3,4,1,3,4,2
1706830968000,1,2,cream,2,1,1,1,1,1,1,1,5,5,1,2,1,5,3
1706831011000,19,1,white,2,2,5,1,5,1,4,4,4,4,3,2,3,4,5
1706831110000,47,1,white;brown,3,4,4,2,1,5,4,4,5,5,5,1,3,5,2
1706831386000,46,0,brown,5,4,4,1,3,4,3,4,3,5,1,2,1,4,5
1706831772000,36,0,black;white;brown,2,4,1,1,3,3,3,3,4,4,3,2,2,2,4
1706831785000,42,1,black,4,4,1,1,3,2,3,4,4,4,4,2,2,3,5
1706831788000,12,2,white,3,3,3,3,5,2,3,1,3,5,3,5,5,1,5
1706831789000,47,0,yellow;red;cream,5,4,4,3,4,2,5,5,4,5,5,3,2,5,3
1706831809000,23,1,white,5,4,5,4,2,3,5,3,3,3,5,2,5,4,5
1706831831000,10,1,black;white,1,1,2,1,2,4,2,4,5,2,2,2,3,4,5
1706831847000,7,2,black;white,3,3,5,3,3,4,5,1,5,2,5,2,2,5,5
1706831868000,19,1,white,1,3,1,2,3,4,3,4,4,2,1,2,3,1,2
1706831960000,9,0,brown,3,3,1,1,1,4,4,5,5,3,3,2,3,2,3
1706831996000,15,2,black;white;brown,3,5,2,1,3,4,5,5,5,5,5,2,4,3,3
1706832393000,12,1,white,1,1,3,2,5,1,4,5,5,5,5,2,4,3,5
1706832541000,42,1,black,4,3,3,2,5,1,4,5,5,2,2,2,4,3,3
1706832654000,15,1,white;brown,2,3,2,1,3,3,3,4,4,5,5,1,1,4,1
1706832936000,12,0,white;cream,2,4,2,2,4,1,2,5,3,5,3,1,1,1,3
1706833316000,42,2,black;white,2,3,2,1,3,1,3,2,5,5,5,4,2,2,1
1706833589000,2,1,white;brown;yellow;cream,4,5,2,2,2,4,5,4,4,5,5,2,2,5,3
1706833723000,7,1,black;white,3,2,4,2,3,4,4,5,5,5,3,2,3,3,5
1706833734000,20,1,white;yellow,2,2,1,1,1,2,3,3,5,4,2,1,4,2,4
1706833785000,12,2,white,2,3,1,1,5,1,3,3,2,3,5,2,1,3,5
1706834060000,44,2,black;white;cream,2,3,3,3,2,3,2,3,4,3,2,2,3,2,3
1706834199000,2,1,cream,3,3,2,1,1,4,4,4,4,3,3,2,1,4,2
1706835030000,1,1,brown,2,2,2,1,2,3,2,4,5,5,2,5,1,5,5
1706835487000,7,1,black;white,3,3,3,2,1,1,5,5,5,2,5,2,4,1,2
1706835813000,12,1,black;white,2,3,1,2,3,1,2,3,4,5,1,2,3,4,3
1706837657000,16,1,black,4,4,1,4,5,4,4,4,5,5,1,3,4,4,5
1706837804000,16,0,black;white;brown,3,3,4,5,1,1,5,5,4,5,5,1,2,3,3
1706838306000,12,1,white,1,3,3,2,3,1,2,3,5,5,5,1,1,2,5
1706838386000,10,1,white;brown,2,3,1,1,2,2,2,2,4,3,5,2,3,4,5
1706838415000,2,1,black,4,3,2,2,3,2,4,4,5,5,4,2,1,2,4
1706838472000,46,1,black;white,5,4,4,2,4,4,3,3,5,5,3,3,3,5,3
1706838970000,21,1,yellow,4,3,1,1,1,3,3,4,3,4,3,3,1,5,3
1706839116000,16,0,black;white,3,4,3,5,3,1,5,5,5,3,2,1,2,2,5
1706839241000,16,2,white,3,3,5,5,3,1,2,2,2,5,2,1,3,1,3
1706839817000,23,0,white,4,4,4,4,4,3,4,4,4,3,3,1,4,4,3
1706840113000,49,1,black;white,3,1,5,1,5,5,5,5,5,5,3,1,1,3,4
1706841303000,7,0,black;white,3,4,2,2,4,4,5,5,5,4,3,1,3,5,1
1706842127000,16,0,black,3,3,5,5,5,1,3,4,4,4,5,1,1,3,3
1706843084000,46,0,black,3,3,3,3,3,3,4,4,4,5,5,1,1,3,1
1706844527000,23,0,white,5,3,3,5,5,3,5,5,5,5,5,3,5,5,5
1706845703000,23,1,white,4,3,5,2,4,4,5,4,3,5,5,2,2,5,5
1706846259000,1,1,cream,2,3,1,1,2,2,4,5,5,5,1,2,1,1,1
1706846367000,12,2,black;white;gray,1,3,3,3,3,1,4,2,4,4,3,2,2,5,1
1706847921000,12,0,white,3,3,3,4,3,2,4,4,4,5,5,1,1,1,2
1706848346000,10,1,white;cream,2,3,1,1,1,4,3,4,3,4,1,2,2,4,5
1706848963000,23,2,cream,3,3,2,3,4,3,4,5,5,4,1,3,2,1,5
1706849589000,45,1,black;white;yellow,2,3,1,1,1,4,4,3,4,5,3,4,1,5,1
1706849772000,20,1,white;brown,2,3,2,1,2,2,5,5,5,4,3,1,4,5,5
1706849783000,48,0,white;brown,1,1,3,2,2,4,4,5,5,5,5,2,3,3,2
1706850139000,22,2,brown,5,3,2,1,2,4,5,5,5,5,2,3,3,4,2
1706850480000,12,1,white;yellow,1,3,3,2,2,1,3,3,5,5,5,1,1,3,4
1706850915000,16,1,white,5,4,4,4,4,3,5,5,5,5,2,2,4,3,5
1706851011000,16,1,black,3,2,3,4,4,3,5,5,5,5,2,2,5,2,5
1706851108000,1,1,black;white,2,3,1,1,3,2,3,4,4,5,4,2,1,3,4
1706851212000,5,1,white;cream,1,1,3,3,4,1,3,2,5,3,3,2,1,4,4
1706851213000,16,1,black,2,1,5,1,3,1,3,1,5,3,5,1,4,4,5
1706851442000,16,1,black,3,3,3,3,2,4,5,4,5,5,1,1,4,1,4
1706852211000,19,0,white,2,2,3,3,3,3,5,5,4,4,5,1,4,3,3
1706852222000,48,0,white;red,3,3,3,1,3,4,3,5,5,5,4,1,2,1,3
1706852823000,48,0,red,3,3,3,1,3,4,4,5,5,5,1,2,1,3,3
1706852832000,13,2,black,5,4,2,1,3,2,5,4,5,3,4,3,1,5,1
1706852876000,48,2,white;brown,2,4,5,1,5,5,3,2,5,5,5,3,1,5,3
1706852877000,23,0,white,5,4,4,2,1,1,3,4,4,5,3,1,2,3,5
1706852883000,12,0,white;gray;cream,1,1,2,2,4,1,3,3,4,5,3,3,2,4,4
1706852893000,5,0,red,1,2,2,5,5,1,5,5,5,5,3,1,1,4,3
1706852918000,11,0,cream,2,2,1,1,1,4,4,5,3,4,4,4,2,4,1
1706853042000,16,0,black,2,4,3,4,4,4,5,4,3,5,3,3,2,3,5
1706853198000,19,0,white,2,2,2,3,5,1,5,5,5,3,5,1,4,3,1
1706853244000,22,0,black,4,3,2,1,1,1,5,5,4,4,4,1,3,2,5
1706853245000,1,1,white;gray,2,4,1,1,2,4,3,3,1,4,1,2,5,2,5
1706853262000,4,1,black;yellow,2,3,3,1,3,2,5,5,2,5,1,1,2,2,5
1706853291000,40,2,black,3,3,3,3,3,3,3,3,2,4,4,3,3,3,2
1706853368000,9,0,yellow,3,3,3,1,3,5,4,5,2,5,4,1,1,4,3
1706853483000,10,1,black;white,2,2,1,1,2,1,5,5,3,3,3,2,5,2,5
1706853494000,20,1,white;brown,2,2,2,1,1,1,5,5,4,3,1,1,2,3,4
1706853572000,42,1,gray,2,4,2,3,3,1,4,4,3,5,3,1,5,4,3
1706853737000,23,1,white,5,5,5,2,5,2,3,3,4,3,5,3,4,5,5
1706853928000,7,1,black;white,4,4,5,1,3,3,5,5,5,5,3,1,4,3,3
1706854098000,12,1,brown,2,2,2,1,4,1,3,3,4,5,2,2,2,5,3
1706854107000,44,1,black;white;brown,2,3,2,4,3,2,5,5,4,4,1,1,3,5,4
1706854275000,16,0,white,3,1,4,4,2,1,4,3,4,5,5,1,4,3,3
1706854312000,1,1,black;brown,3,3,2,1,2,3,4,5,4,4,1,2,2,3,5
1706854325000,49,2,black;white,3,2,5,3,5,1,3,4,5,5,4,4,1,3,3
1706854500000,12,0,cream,4,3,5,5,5,1,5,5,4,5,1,1,1,1,5
1706854500000,1,1,cream,3,3,2,1,1,3,3,5,5,5,5,3,1,5,2
1706854555000,1,1,cream,2,2,2,1,3,2,3,5,4,5,3,2,3,3,3
1706854575000,10,0,brown,1,1,1,1,3,2,3,3,5,3,2,1,2,2,2
1706854653000,4,1,black;white;red,4,3,3,1,4,4,4,5,5,5,5,3,4,5,5
1706854787000,23,1,white,5,3,5,4,3,3,4,5,3,4,4,1,5,1,5
1706854910000,10,2,black;yellow;cream,1,1,1,1,2,2,1,3,3,5,5,1,1,5,4
1706855033000,2,1,white;cream,4,4,3,2,2,5,4,3,5,4,1,2,1,3,3
1706855192000,12,0,black;white;gray,2,3,3,3,3,1,3,4,3,5,1,3,3,3,1
1706855232000,29,0,red,3,3,3,1,2,3,4,5,5,5,5,3,4,5,5
1706855265000,24,1,white,5,4,4,3,2,5,5,4,5,5,5,1,4,5,5
1706855295000,32,2,black;white,4,3,4,1,1,3,4,4,4,5,5,4,4,3,2
1706855317000,23,1,white,5,3,4,3,2,2,2,3,5,5,4,2,2,4,4
1706855354000,23,1,white,5,4,4,5,4,2,4,5,5,5,5,1,2,5,5
1706855356000,42,1,white,2,1,2,1,5,1,1,3,4,4,5,1,5,4,4
1706855379000,23,2,white,5,2,4,5,3,1,3,4,5,5,5,3,1,3,5
1706855408000,16,1,black,3,3,5,5,1,3,5,5,5,5,5,3,3,1,5
1706855439000,12,1,black;white,1,1,5,2,5,1,3,5,5,5,5,2,2,1,2
1706855457000,43,1,yellow,4,5,1,1,3,5,5,5,5,5,3,2,3,2,5
1706855618000,48,0,white;brown,3,3,4,2,2,4,5,5,5,3,1,2,3,3,4
1706855779000,23,0,white,5,5,4,4,1,1,5,5,5,5,5,1,4,1,5
1706855829000,1,2,yellow,3,3,1,1,2,5,2,5,5,3,3,2,1,5,5
1706855836000,23,2,white,5,3,5,3,2,3,1,2,3,5,5,1,2,3,5
1706855886000,2,1,black,4,5,1,1,3,3,5,5,5,5,4,1,1,5,3
1706855984000,13,1,black;yellow,5,5,1,1,2,2,5,5,5,5,1,1,3,4,5
1706855989000,15,2,black;white;brown,3,3,2,1,4,3,5,5,3,4,4,5,3,3,3
1706856014000,23,1,white,5,3,4,4,3,1,3,4,5,5,5,2,2,5,5
1706856016000,19,1,white,3,3,2,2,4,2,4,5,5,5,1,2,3,3,5
1706856055000,19,0,white,1,1,3,2,3,1,5,5,3,5,3,2,3,5,3
1706856107000,23,1,white,5,5,3,5,1,1,5,3,5,5,5,2,5,5,5
1706856126000,12,1,cream,3,2,3,4,5,2,3,4,4,5,5,4,2,4,3
1706856162000,37,1,black;white,5,4,1,1,5,5,5,5,4,4,4,2,1,5,2
1706856175000,23,1,white,5,3,4,5,3,1,3,3,4,5,4,1,3,4,5
1706856190000,48,1,red,4,3,4,3,3,2,2,1,2,5,5,3,1,3,5
1706856213000,20,2,brown,3,3,1,1,1,1,3,5,3,5,5,1,3,5,5
1706856291000,23,0,white,5,2,5,5,1,1,1,4,5,1,5,1,1,4,1
1706856305000,1,1,brown,3,3,1,1,5,2,4,5,4,5,5,4,5,5,2
1706856563000,5,0,cream,3,2,2,5,5,5,5,5,5,5,5,1,2,5,5
1706856620000,5,0,black,2,1,3,3,3,1,3,2,4,5,5,1,2,5,3
1706856725000,4,0,brown,4,3,4,1,4,2,4,5,5,4,1,1,4,4,4
1706856780000,16,1,black,3,2,4,4,1,1,5,5,5,5,3,1,3,3,5
1706856803000,12,1,white,2,2,3,1,4,1,3,4,4,4,4,4,3,3,2
1706856823000,26,1,black;white;gray;yellow,3,4,3,2,4,3,4,4,5,4,3,2,2,4,4
1706856841000,7,1,black;white,4,3,3,1,2,5,5,5,5,3,4,3,3,5,5
1706856892000,37,1,black;white,3,3,1,1,1,3,4,3,3,3,2,1,3,3,2
1706856915000,23,1,white,4,3,4,3,1,1,2,2,1,4,4,2,1,2,4
1706856931000,7,1,black;white,3,2,3,2,2,2,4,4,5,4,2,1,1,4,3
1706856963000,48,1,white;brown,4,4,4,2,4,5,3,4,3,5,3,5,1,4,1
1706857165000,37,1,black;white;brown,4,4,1,1,1,5,5,5,4,4,4,2,2,2,2
1706857296000,24,1,white,5,4,3,5,2,3,4,4,5,5,3,1,3,5,5
1706857328000,37,1,black;white,3,3,1,1,1,5,4,4,5,4,4,2,2,5,3
1706857387000,19,0,white,2,2,3,2,4,1,2,5,5,5,5,1,2,3,5
1706857429000,2,0,yellow,4,4,3,1,3,4,5,5,5,5,5,3,1,1,2
1706857440000,20,1,white;brown,2,3,1,1,1,1,5,5,5,3,1,3,2,1,3
1706857518000,24,1,white,4,1,3,3,2,4,3,5,4,5,5,2,1,4,4
1706857528000,3,0,cream,4,4,3,2,4,4,5,5,5,5,5,1,2,2,2
1706857610000,12,0,black;white;gray;brown;yellow,2,3,3,2,4,1,4,5,4,4,5,1,2,3,4
1706857684000,27,2,white;brown;red,5,3,5,3,3,3,3,3,5,3,2,3,3,5,3
1706857734000,19,1,white,1,2,2,1,4,1,2,3,3,5,4,2,4,3,5
1706857775000,23,1,white,4,2,4,4,3,1,4,4,4,5,4,1,3,3,5
1706857918000,16,1,white,3,3,3,5,4,3,5,5,4,5,2,4,5,1,5
1706857930000,37,0,black;white,4,4,1,1,3,4,5,5,5,3,3,3,5,1,2
1706857962000,7,0,white;brown,3,3,3,3,3,2,5,5,5,4,5,1,3,5,1
1706858002000,26,1,black;white;red,3,2,3,1,2,3,4,2,5,5,4,1,3,5,4
1706858038000,37,1,white;brown,5,3,1,1,3,5,4,5,5,5,5,3,1,4,4
1706858055000,16,1,black,3,5,4,3,4,4,5,5,5,5,3,1,3,3,5
1706858103000,42,0,black,1,3,2,3,3,1,3,3,3,5,3,1,3,1,5
1706858130000,37,1,black;white,3,5,1,1,1,5,5,5,5,1,4,3,1,3,1
1706858285000,16,1,black,3,2,4,4,2,4,5,5,5,3,4,2,5,1,5
1706858350000,37,2,black;white,4,4,2,1,3,4,5,5,4,4,1,3,4,3,5
1706858446000,12,0,black;white;gray,3,4,3,2,5,1,5,5,5,5,5,1,1,3,1
1706858485000,42,1,black;white,1,2,2,2,4,1,4,3,4,4,4,2,1,4,1
1706858521000,12,1,black,2,4,4,3,4,1,3,3,3,5,4,2,3,4,2
1706858586000,12,2,black,1,1,4,2,3,1,2,4,5,1,3,2,2,5,4
1706858645000,37,1,black;white,3,3,1,1,2,2,4,2,3,5,3,3,1,4,1
1706858755000,19,0,white,1,1,1,2,1,1,2,3,5,5,3,2,2,2,2
1706858823000,16,1,black,2,2,3,5,3,1,5,5,5,5,4,2,4,2,4
1706859051000,47,0,red,4,5,4,3,3,4,5,5,4,5,3,4,1,2,3
1706859131000,37,0,black;white,4,3,1,1,2,4,5,5,5,3,3,4,3,2,3
1706859188000,12,1,black;red;cream,2,4,3,2,3,1,3,3,5,5,4,3,2,5,3
1706859208000,19,1,white,1,2,3,2,5,1,3,4,4,2,1,1,4,5,4
1706859331000,3,1,red,4,3,5,4,3,2,4,4,5,5,5,2,1,2,3
1706859383000,27,2,black;white,4,4,2,1,1,3,3,3,5,4,1,2,2,3,3
1706859420000,4,0,black;brown,4,5,2,1,1,3,4,5,4,4,2,1,3,5,4
1706859588000,37,0,black;white,3,4,1,1,2,3,5,5,5,3,3,4,2,2,5
1706859760000,12,1,white,3,5,5,5,5,1,3,5,5,4,3,4,2,1,5
1706859808000,7,0,white;gray,3,3,4,3,3,4,3,5,4,5,4,2,3,2,5
1706859864000,37,1,black;white,3,3,1,1,1,5,5,5,5,5,4,3,2,4,2
1706859977000,10,1,brown,1,1,1,1,1,1,1,2,3,3,1,2,1,1,3
1706860046000,12,1,black;white;gray;brown,2,2,4,3,5,1,2,5,5,5,4,1,1,5,5
1706860079000,0,1,black,2,2,1,1,1,3,5,5,4,4,1,1,4,3,4
1706860088000,12,0,black;white,2,2,2,2,4,1,5,5,4,5,3,1,1,5,4
1706860146000,7,0,black;white,3,5,4,3,3,4,5,5,2,2,2,1,3,1,5
1706860183000,19,1,white,2,2,4,1,4,1,3,4,4,5,1,1,2,3,4
1706860241000,44,0,black;white;brown,2,3,3,3,3,1,4,4,4,5,1,1,3,1,2
1706860266000,16,0,white,3,3,4,4,2,1,4,5,5,5,5,2,2,3,5
1706860295000,37,1,black;white,4,4,1,1,2,4,5,5,4,3,3,3,3,4,4
1706860299000,37,0,white;brown,4,4,1,1,1,5,4,5,4,3,4,3,1,2,1
1706860437000,26,1,white;brown;yellow;red,3,3,4,2,5,5,5,5,5,5,2,1,3,3,1
1706860485000,35,0,white,4,3,5,1,3,3,5,4,5,5,5,1,5,3,3
1706860519000,26,0,black;white;gray;yellow,3,4,4,3,5,5,5,5,5,5,3,1,1,3,1
1706860609000,1,1,black,3,4,2,1,2,2,4,5,3,4,1,2,4,5,5
1706860631000,12,0,black;white;brown,1,3,4,2,3,1,5,5,5,3,3,2,2,3,4
1706860653000,12,1,brown,2,3,3,1,5,1,3,5,5,5,4,2,3,2,5
1706860664000,37,0,black;white,3,4,1,1,4,2,5,5,4,5,3,2,3,2,4
1706860702000,29,1,cream,3,2,1,1,3,2,2,2,2,4,1,3,2,4,1
1706860708000,37,1,black;white,5,3,1,1,2,3,5,5,5,5,4,1,2,1,5
1706860728000,12,2,white;brown,1,4,2,2,2,1,1,1,5,3,4,3,5,1,2
1706860741000,12,1,white;brown,3,3,3,1,3,4,3,3,2,5,2,2,2,5,4
1706860771000,23,1,white,4,3,5,1,4,1,3,3,5,5,5,2,3,5,5
1706860800000,12,1,black;white,2,2,3,1,4,1,3,5,4,5,3,1,2,4,3
1706860864000,12,1,white,2,3,2,5,3,1,3,2,4,5,3,2,2,2,5
1706860904000,12,1,black,2,2,2,2,3,1,1,5,5,5,1,2,3,1,5
1706861077000,1,1,black;white,2,2,1,1,2,4,2,2,4,5,5,4,1,5,4
1706861105000,16,0,black,3,5,3,3,4,3,5,5,5,5,3,3,3,3,5
1706861153000,0,1,black;brown,2,2,1,1,1,1,1,3,3,2,1,1,4,1,1
1706861154000,16,1,black,2,2,3,4,2,2,4,4,4,4,5,2,4,1,5
1706861312000,37,1,black;white,3,3,1,1,1,3,3,4,4,5,4,4,3,3,3
1706861384000,1,1,white;gray,2,3,1,1,2,4,4,5,5,5,3,4,4,5,1
1706861401000,37,0,black;white,5,3,1,1,2,5,4,5,5,5,5,5,1,3,4
1706861481000,7,1,black;white,2,3,2,1,3,1,4,4,5,5,5,1,2,2,2
1706861526000,37,0,black;white,4,4,1,1,1,4,5,4,4,5,5,1,1,5,5
1706861574000,19,1,white,2,4,5,1,5,1,3,4,4,5,5,2,5,1,3
1706861604000,7,1,black;white,4,5,4,1,2,4,5,5,5,5,3,1,3,3,4
1706861707000,5,1,white;cream,3,3,2,5,5,1,5,5,5,5,5,1,2,5,3
1706861750000,24,1,white,5,5,3,4,2,4,4,4,5,5,5,2,5,4,5
1706861758000,12,1,white,3,3,3,3,4,1,3,5,4,5,3,2,4,4,1
1706861815000,46,1,black;white,5,5,4,3,2,4,3,4,5,5,4,4,3,5,4
1706861936000,24,0,white,5,5,3,3,1,3,5,5,5,5,5,1,3,4,5
1706861980000,7,0,black;white,3,3,5,1,3,4,4,5,5,5,1,3,1,4,4
1706861985000,24,1,white,4,3,3,4,1,5,4,4,4,3,3,3,3,3,5
1706862018000,48,1,black;white;brown,2,3,3,2,3,3,4,4,5,5,4,2,2,3,3
1706862086000,37,1,white;brown,3,3,1,1,2,5,4,4,4,3,3,4,2,3,3
1706862149000,19,2,white,2,4,2,1,3,1,2,4,4,5,1,3,4,2,1
1706862160000,23,0,white,5,4,5,4,3,3,3,5,4,5,5,1,2,5,4
1706862189000,12,1,black;white;gray;cream,3,3,3,2,4,1,5,5,4,5,2,2,5,3,5
1706862252000,10,2,cream,1,4,1,1,1,2,1,3,4,4,3,4,2,5,4
1706862262000,37,1,black;white,5,4,1,1,1,4,5,5,5,5,5,1,1,1,3
1706862318000,46,1,black,5,5,4,3,3,3,3,4,5,5,5,2,2,1,5
1706862450000,20,1,black;brown,3,3,3,3,4,2,5,5,5,5,1,2,4,5,5
1706862476000,16,1,gray,2,3,5,4,4,1,5,5,5,4,2,3,4,3,3
1706862524000,5,0,black,3,3,3,3,4,1,4,3,4,3,3,2,1,3,2
1706862602000,37,1,black;white,3,5,1,1,2,5,5,5,5,5,4,2,2,3,3
1706862809000,23,1,white,4,4,4,4,3,5,3,4,5,5,5,3,1,4,5
1706862873000,2,0,cream,3,3,3,1,1,1,5,5,5,5,5,1,1,3,5
1706863027000,48,1,white;brown;red,3,3,4,2,4,5,2,4,2,5,1,3,2,2,5
1706863040000,48,1,white;brown,3,4,4,2,4,5,3,4,4,5,5,2,3,2,3
1706863045000,48,1,white;brown,3,3,3,3,3,4,4,4,4,5,5,3,1,2,1
1706863062000,24,1,white,5,4,4,4,1,2,4,4,4,5,4,2,3,3,5
1706863149000,12,2,cream,3,5,4,3,3,1,2,2,5,5,4,2,3,5,5
1706863149000,23,1,white,5,3,4,2,3,1,2,3,4,5,4,2,2,4,5
1706863198000,10,0,cream,1,2,2,1,2,2,3,5,4,3,3,2,1,3,5
1706863202000,7,1,black;white;brown,3,2,2,1,1,2,5,5,5,2,3,2,3,4,3
1706863282000,37,1,black;white,4,3,2,1,1,5,2,3,4,5,3,2,1,1,1
1706863296000,12,1,red;cream,5,4,4,1,4,1,3,5,4,5,3,5,5,3,5
1706863342000,42,2,black,5,4,4,2,3,2,4,3,5,5,5,2,3,4,5
